id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
Ugg-4pkqW0oDqHgCoAEC,6,5,"2013-11-18 16:12:00","teja sitar","SLOVENCEKI BRAVO CASTITE JANSO KO BOGA ON GRADI BOLNICO V AVSTRALIJI Z VASIM DENARJEM VI PA SE ZA KRUH NIMATE PRAVITE DA STE KOT NAROD ZE 1500 LET OD TEGA 800 LET HLAPCI RES STE LAHKO PONOSEN NAROD NI KAJ",UCeZi9YC90b7xZWhAoD3OJ1g,http://www.youtube.com/channel/UCeZi9YC90b7xZWhAoD3OJ1g,0,,
Ugg-4pkqW0oDqHgCoAEC.7-H0Z7-UoEQ8CV2mSPv8XI,,0,"2016-04-10 15:06:08",Alebarasi,"+teja sitar Popravek: Določeni častijo Janšo",UCJMEYyfbm3VItcIx0TyE_DA,http://www.youtube.com/channel/UCJMEYyfbm3VItcIx0TyE_DA,1,Ugg-4pkqW0oDqHgCoAEC,"teja sitar"
Ugg-4pkqW0oDqHgCoAEC.7-H0Z7-UoEQ8A9WMrYRQWg,,0,"2016-02-12 13:18:34","Miha Nograšek","+teja sitar a kle se folk pride kregat pa norčevt iz drugih maaaan",UCPZTA0eLGbqvRnXhG34MNDQ,http://www.youtube.com/channel/UCPZTA0eLGbqvRnXhG34MNDQ,1,Ugg-4pkqW0oDqHgCoAEC,"teja sitar"
Ugg-4pkqW0oDqHgCoAEC.7-H0Z7-UoEQ74aSKEdKdsI,,5,"2014-03-30 21:16:25",7Scythe7,"Jaz imam vsaj sliko ^^..Slabo zate, da čez svoj narod govoriš...Sklepam po priimku?",UCJ8dPlgXAXH8E7cYAmgNLvQ,http://www.youtube.com/channel/UCJ8dPlgXAXH8E7cYAmgNLvQ,1,Ugg-4pkqW0oDqHgCoAEC,"teja sitar"
Ugg-4pkqW0oDqHgCoAEC.7-H0Z7-UoEQ74_cKGyY4xV,,0,"2014-03-30 13:33:18","teja sitar","pravi si frajer skrivas se za neko sliko pa jezik vrtis res tipicni slovencelj",UCeZi9YC90b7xZWhAoD3OJ1g,http://www.youtube.com/channel/UCeZi9YC90b7xZWhAoD3OJ1g,1,Ugg-4pkqW0oDqHgCoAEC,"teja sitar"
Ugg-4pkqW0oDqHgCoAEC.7-H0Z7-UoEQ74Y0d_9E-dm,,3,"2014-03-29 13:16:48",7Scythe7,"Daj tiho ker takega pisanja nihče ne zastopi...",UCJ8dPlgXAXH8E7cYAmgNLvQ,http://www.youtube.com/channel/UCJ8dPlgXAXH8E7cYAmgNLvQ,1,Ugg-4pkqW0oDqHgCoAEC,"teja sitar"
Ugg-4pkqW0oDqHgCoAEC.7-H0Z7-UoEQ72C_6FYDu2A,,17,"2014-01-30 12:20:36",7Scythe7,"Nauči se zgodovine in nauči se pisati mrha mala.",UCJ8dPlgXAXH8E7cYAmgNLvQ,http://www.youtube.com/channel/UCJ8dPlgXAXH8E7cYAmgNLvQ,1,Ugg-4pkqW0oDqHgCoAEC,"teja sitar"
UgiNXTmQtFNAlXgCoAEC,0,37,"2013-11-13 11:52:59",majkl5579,"Vsi vi Južni,ki se tule pederišite,da mu ne pusti do besede,se naučite brat pa boste mogoče vidli da je posnetek zmontiran in za zabavo!!!!!!!",UCBnarqS2nQaOwyR919CaBoQ,http://www.youtube.com/channel/UCBnarqS2nQaOwyR919CaBoQ,0,,
UgwwLX1vvxaYow4D3sx4AaABAg,0,0,"2013-11-05 17:36:07","Ascar as","kwa ti model govoriš kakšn pošten narod! kdo od politikov je pošten? kle sploh ne igra njegova nacionalnost in kaj majo kle čefurji veze, wtf tvoja mentaliteta je tok u kurcu da postajaš nacionalist! ",UC-1upeK4shYea1S2axaFV5A,http://www.youtube.com/channel/UC-1upeK4shYea1S2axaFV5A,0,,
UgwAKtsH1xARcLUe5IZ4AaABAg,0,0,"2013-10-23 11:35:32","G. Realist","1.mislim da me še niti 1 ni zamenjala za srbula/čefurja 2.nimaš za burek 3.sindrom majhenga penisa + občutek večvrednosti in nesigurnosti 4.si nič drugega kot ničvredni pičkin dim ki zavzema zrak in plac boljšemu človeku.",UC3S81XKsDN4ib5EnquHKCww,http://www.youtube.com/channel/UC3S81XKsDN4ib5EnquHKCww,0,,
Ugx5ZgIQRaOucq3v-6t4AaABAg,0,0,"2013-10-21 17:19:55","aljoša begič","Navadna raja naj gre u vlado nam bo bols k je zdj",UCN31Qn10A5B8BWzP42aPFzA,http://www.youtube.com/channel/UCN31Qn10A5B8BWzP42aPFzA,0,,
Ugw4NgjTacAmaZWvaDJ4AaABAg,1,2,"2013-10-20 15:55:29","G. Realist","in NUJNO MORE BITI SLOVENEC! KURAC GLEDA BALKANSE HIJENE! SLOVENCI SMO NAČELOMA POŠTEN NAROD IN TO ZMOREMO SAMI BREZ POHLEPNIH,POKVAJENIH ČEFURJOV!!",UC3S81XKsDN4ib5EnquHKCww,http://www.youtube.com/channel/UC3S81XKsDN4ib5EnquHKCww,0,,
Ugw4NgjTacAmaZWvaDJ4AaABAg.8GcItvWq-B599fMZT5gM4E,,0,"2020-06-09 04:25:41","G. Realist","@BunnyHop1337 No jaz pa iz lastnih izkušenj iz njimi zelo dobr vem česa so in čessa niso sposobni in tudi jaz ti lahko posredujem informacije da je v slo zaporih več kot 85% južnega porekla :) drugače pa seveda izvoli posreduj čim več svojih ""dokazov"".Pa da te vidimo :)",UC3S81XKsDN4ib5EnquHKCww,http://www.youtube.com/channel/UC3S81XKsDN4ib5EnquHKCww,1,Ugw4NgjTacAmaZWvaDJ4AaABAg,"G. Realist"
Ugz50arqVYR--DsH6FJ4AaABAg,0,1,"2013-10-17 15:18:54","Funny world it is","Daj bedak drži gobec da jih neboš po pizdi dobil.",UC5btmbBCNBUy4sKCUPUo-Vg,http://www.youtube.com/channel/UC5btmbBCNBUy4sKCUPUo-Vg,0,,
Ugz68erVAm3Z30PDs_N4AaABAg,0,8,"2013-10-15 14:55:33","Slovenijo Slovencem","Hvala za podporo nobenmu nebom dovolu da bo kle pluvau čez naš narod in našo državo! ",UCacq5S0EuAEluveHCavqJAw,http://www.youtube.com/channel/UCacq5S0EuAEluveHCavqJAw,0,,
Ugwp1ZTui6H3WlDYBI94AaABAg,0,2,"2013-10-14 04:07:46","G. Realist","pa veš kaj je še en VELIK problem pr vas srbulih?k mislte da ste bog in batina mislte da ste iz enga razloga kr večvredni od vseh obnašate se k da je vaša gnila država tok velka k Amerika al pa Rusija lol pa mislte da vse veste o vsem pa da ste kao najbolši..a v bistvu nimate kulture,inteligence neznate bit individualni vse kar vas vodi je vaš namišljen ponos k ga itak nimate za kej met:) al se prilagodiš državi v kero si prišel al pa sam SPIZDI nazaj pa tam pametuj šipak čefurski",UC3S81XKsDN4ib5EnquHKCww,http://www.youtube.com/channel/UC3S81XKsDN4ib5EnquHKCww,0,,
UgwBDO3mEFeYWJDQ4KB4AaABAg,0,0,"2013-09-07 00:58:12","Klement Mal","to sem že sam ugotovil-Janković je lopov in žločinec-gre pa za za Janšo ki je isti",UCyNVMcSodsUL-c0eSwr8iMA,http://www.youtube.com/channel/UCyNVMcSodsUL-c0eSwr8iMA,0,,
UgxgV-9lTSu1uhjCy594AaABAg,0,0,"2013-08-25 20:37:29","Zoran Čizmić",". Usaj za moje pojme. In usi tisti k ste t.i. &quot;Skinheadi&quot; karkoli že, bi mogl to vedt? :) Spoštujem tiste skine, ki vejo zakaj, kako in kaj, te mangupi k pa skinheade povezjujejo samo z vandalizmom in se učlanjujejo v take skupine sam zato da majo hrbet, pa lahko slobodno da se spustijo na kolena pa sprejmejo kej v usta mlahava. :) Lp :)",UC-BU9cH5KilXgic5if-0YyA,http://www.youtube.com/channel/UC-BU9cH5KilXgic5if-0YyA,0,,
UgwyNfeA_hNaFR_kH4B4AaABAg,0,0,"2013-08-25 20:37:13","Zoran Čizmić"," Torej, omenjeni Langobardi so lepo odšetal v italijo in tle so se začel naseljevat SLOVANI, kar smo ubistvu usi, in pol šele ko je Karantanija v igri se omenja Slovenec. Hrvat je omenjen že v legendi pred pfiiiju leti, Srb isto, zakaj ni Slovenca? drugače pa, ni sploh pomembno, smo ljudje. Ampak kaj maš od tega da trdiš neki kar prebereš na 24 ur in misliš da si pogoutnu enciklopedijo? Navsezadnje smo pa vsi mi &quot; Tu Negdje&quot; tko da teh 40-50 let alpa 100-150 let je isti kurac k učeri pa danes",UC-BU9cH5KilXgic5if-0YyA,http://www.youtube.com/channel/UC-BU9cH5KilXgic5if-0YyA,0,,
UgzdymigfgrWzyZr_DJ4AaABAg,0,0,"2013-08-25 20:36:19","Zoran Čizmić"," Sicer so omenjani že prej ampak pustmo, gremo na to sceno. Slovenci - (kopirano oz. citiram) &quot; pomembnejši naselitveni val, ki je prišel z jugovzhoda, je datiran po letu 568, ko so se umaknili z današnjega slovenskega ozemlja v Italijo Langobardi. V izpraznjeni prostor, ki so ga deloma še naseljevali ostanki romaniziranih staroselcev, so se začeli naseljevati Slovani, ki so na to območje prodrli s pomočjo Avarov.&quot; ",UC-BU9cH5KilXgic5if-0YyA,http://www.youtube.com/channel/UC-BU9cH5KilXgic5if-0YyA,0,,
UgyE4cmhX1AsxSYRL9t4AaABAg,0,0,"2013-08-25 20:35:19","Zoran Čizmić","Zapadu sm v debato z enim WNB Skinhead,neonacist, whatever, ker še sam neve kaj točno je... in mi fant hladno reče da smo srbi in hrvati križanci in da smo kr en narod k obstaja dobrih 16 let in da Slovenci kot narod obstajajo že 1500 let. Okej fante, Srbe omenja že Herodot v 5. stoletju pred našim štetjem, kot Neure in Budine. se pravi cca. 2400 let, če me matematika še drži. Hrvati - po slavenski teoriji prišli na ozemlje sedanje hrvaške, del bih, itd. okoli 6 stoletja. se pravi 1500 let. ",UC-BU9cH5KilXgic5if-0YyA,http://www.youtube.com/channel/UC-BU9cH5KilXgic5if-0YyA,0,,
Ugx9EFNFgtVmfYnrMkt4AaABAg,0,1,"2013-07-25 12:32:19",VoodooJebac95,"odgovor je enak prejšnemu ",UCS1Jo2F-I532fSB6nYl92-A,http://www.youtube.com/channel/UCS1Jo2F-I532fSB6nYl92-A,0,,
UgzMTi2LUIR-PfvFv0B4AaABAg,0,21,"2013-07-10 15:19:38",timm009,"EDI PUCER JE CAR I OPET CAR :)) e moj zoki kva te je fajn pojebal",UC2phK9tPs773nJ0xFxqEI9w,http://www.youtube.com/channel/UC2phK9tPs773nJ0xFxqEI9w,0,,
UgxdrqHequX4HHFk-hJ4AaABAg,0,0,"2013-06-21 10:25:57","Slovenijo Slovencem","Slovenci ostajamo 1500 let in nič manj človek ti si tako neumen da ne ločiš razlike med narodom in državo in ti js povem če še nisi nikol slišal oziroma te v šoli niso naučili da narod lahko obstaja že predn obstaja država! če še nisi slišal smo imeli 1500 let nazaj tudi svojo državo Karantanijo!!! Z ciani pa nehej mlatit slamo kr od avstricou in nemcev imamo slovenci veliko spoštovanje kr jih sam kr neki poznam zato ne govori budaleščine!",UCacq5S0EuAEluveHCavqJAw,http://www.youtube.com/channel/UCacq5S0EuAEluveHCavqJAw,0,,
UgxR3vriPrqBEywTe2R4AaABAg,0,0,"2013-06-21 10:19:47","Slovenijo Slovencem","hahaha ti raj poglej kolk bosancov je v slovenijo prišlo služit kruh potem se pa oglašej! le zakaj pol bosanci tako rinejo v slovenijo? kr v gnili bosni nimajo za preživetje,če pa kirmu kj ne paše v sloveniji pa naj še dans pobere svoje stvari pa spizdi nazaj u bosno nobeden ga nebo pogrešal!!",UCacq5S0EuAEluveHCavqJAw,http://www.youtube.com/channel/UCacq5S0EuAEluveHCavqJAw,0,,
UgyRQt8xl4Yda9TfcmJ4AaABAg,0,0,"2013-06-16 19:47:26","Ochrowt RS","Politiki so vsi eni kurci na kvadrat. Naj odstopijo vsi pa da dobimo končno neke dobre ko tote stare osle",UCuTVJJBTzzvmuauLXmfR6Uw,http://www.youtube.com/channel/UCuTVJJBTzzvmuauLXmfR6Uw,0,,
UgyoIv5BF9v8_M_xy1Z4AaABAg,0,0,"2013-06-16 09:07:05","Dub Jax","a res misliš da bo FB skupina kej pomagala?",UCtNYELKOLaBeEXG5K3CTaJA,http://www.youtube.com/channel/UCtNYELKOLaBeEXG5K3CTaJA,0,,
Ugz1_-jduM_uKgVovF14AaABAg,1,4,"2013-06-16 01:52:25",Relljeb,"2:25 jankovic tri prsta u zrak haha",UCN3MuLTz5sX4lU5Uu96BcIQ,http://www.youtube.com/channel/UCN3MuLTz5sX4lU5Uu96BcIQ,0,,
Ugz1_-jduM_uKgVovF14AaABAg.8GcOpfd_4X-8aFadFIzvD2,,0,"2017-12-17 00:07:43","Booper Dooper","Celeb Drama hahahahahahha",UC64P8zLbDcqx71D2B0e2Xrw,http://www.youtube.com/channel/UC64P8zLbDcqx71D2B0e2Xrw,1,Ugz1_-jduM_uKgVovF14AaABAg,Relljeb
UgwIMsUhObt9v_JOlOx4AaABAg,0,0,"2013-06-12 07:16:49",jest53,"Zoki reče - Hilda in Janez, taka okna imel bom tudi jaz ko bo konec Eurobasketa :-)",UClQQzYmzcClgp7KyZ9blPNA,http://www.youtube.com/channel/UClQQzYmzcClgp7KyZ9blPNA,0,,
Ugw12Et4b1DYoJGZISF4AaABAg,0,0,"2013-06-02 16:10:20",GameHackSpace,"video je rezan in nazaj zmontiran, fake...",UC8Tt1d5Zaivl9s-9Ut3vZwA,http://www.youtube.com/channel/UC8Tt1d5Zaivl9s-9Ut3vZwA,0,,
UgydSa8f5R2HkzWGhH14AaABAg,0,0,"2013-05-19 19:54:29",kristjan505,"Tist k ni kretenoid lahko vid,da je video med govorom Edija in Jankovica velikokrat prekinjen,in vmes ustavljen drug video,da bi kao zgledal, da Edi Jankovica prekinja med govorom.Vse je navadna laz.Lp.",UCwSXwOiBem0fgzvsZTJFiMQ,http://www.youtube.com/channel/UCwSXwOiBem0fgzvsZTJFiMQ,0,,
UgyFxacctJFyX3HmipV4AaABAg,0,1,"2013-05-11 09:39:27",baharayana,"Bravo Edi dobr si ga zašil prasca grdega. Jebena udbo-partijska mafija, ukradli in uničili ste vse kar je bilo dobrega v tej državi ",UCCBTd1XffxYJs69yuNaPbzA,http://www.youtube.com/channel/UCCBTd1XffxYJs69yuNaPbzA,0,,
UgxYjCkTqxOFClRKpM94AaABAg,0,0,"2013-03-26 20:32:57",420,"in to naj bi bil ti?",UCQIhZIdz5isVoq88YOcuWSw,http://www.youtube.com/channel/UCQIhZIdz5isVoq88YOcuWSw,0,,
UgwdHlsRvbbh5QpN0yx4AaABAg,0,0,"2013-03-26 20:32:24",420,"edi pucer je bedak, ki ne mara jankoviča in mu ne pusti niti do besede...",UCQIhZIdz5isVoq88YOcuWSw,http://www.youtube.com/channel/UCQIhZIdz5isVoq88YOcuWSw,0,,
UgzMHuuHm1fQOO6vw7J4AaABAg,0,1,"2013-03-16 11:10:55","Gummy Bear","hahahhahahahahah edi dobr si d si upaš :D",UCp9JXbGO0qT5BuWZ4U2S76w,http://www.youtube.com/channel/UCp9JXbGO0qT5BuWZ4U2S76w,0,,
UgyPJCYl1XoX8u_M-pp4AaABAg,0,0,"2013-02-28 13:01:21",abcd,"glej seronja ne se sploh hvalt zneko vojno jebote jansa i jelincic u guzico igral ste se mal neki s puskam tok ste zabiti res da glava boli ze od tega idijot odpri bosanski imenik kerega koli mesta in v vsakem bos najdu 10posto slovencev ki zivijo tam ne bit glup in poglej malo dalje od slovenije edina goveda ste ki imajo probleme s tujci svabi so bolj ljudski od vas itak vas bomo pocas nakrizal da nebo vec cistega slovenca v tvoji ljubi dezeli jebala te ona ",UC_TOrlLtdi0b4Yt-nLR_3kQ,http://www.youtube.com/channel/UC_TOrlLtdi0b4Yt-nLR_3kQ,0,,
Ugwc0X_zlgbhACHvC2p4AaABAg,0,0,"2013-01-18 07:33:13",abcd,"eee moj glupi slovenac prvo slovenijo noben v svetu ne pozna retko kdo ko pa reces jugoslavija pa ceprou je ni vec se jim zacne svitat kje naj bi to bilo drugo nevem kje je bolj gnilo v bosni ali pa kle kurcite nimate pa pojma kako je v bosni ker ocitno nehodis nikamor iz tvoje prelepe dezele kmet neumn sploh neves kok slovencev se je preselil v bosno le zakaj mal imenik poglej bosanske gradiske pa bos vidu kok vas je uslo iz te kokoske ki serje po vam in po nam ti kr lizi guzico jansi ",UC_TOrlLtdi0b4Yt-nLR_3kQ,http://www.youtube.com/channel/UC_TOrlLtdi0b4Yt-nLR_3kQ,0,,
UgykeuzdcqemslD41dd4AaABAg,0,0,"2013-01-18 00:08:28",sLOVEnija1945,"Vstal sem in ploskam tvojemu komentarju! Še posebej zadnji povedi.",UCP_PM3r2Im8e8zgykiFOGxg,http://www.youtube.com/channel/UCP_PM3r2Im8e8zgykiFOGxg,0,,
Ugw_m8k0000iN5XTfnp4AaABAg,0,0,"2013-01-17 19:36:44","slovenijo slovencem","dej ti bosanc tihu bot pa ne govor neki o sloveniji raj pejt na zemljevit sveta u braziliji bosno iskat tisto gnilobo gnilo še veš ne kdo si pa boš kle nekej o sloveniji govoru če ti kej nepaše tuki se lahko spelš zaradi mene nazaj u bosno čeprou bolje da najdeš kakšno idijansko pleme ti bo bolj pristalo! pa zgorej ko si napisou da jugoslavijo vsak pozna jugoslavije kokr js vem že kr neki let več ni bosna pa tud še nism slišou da bi se v jugoslavijo preimenovala!",UC_aOv-M9vRHv28ypqPGq2fA,http://www.youtube.com/channel/UC_aOv-M9vRHv28ypqPGq2fA,0,,
Ugw4APGHefdpfeWqFcl4AaABAg,0,0,"2013-01-17 19:28:47","slovenijo slovencem","jankoviča in Janšata se neda primerjat in ne metati vseh v isti koš Janša je z razliko od jankoviča naredu vsaj neki v samostojnosti slovenije jankovič je pa naredu to da se je kr neki privatnikou naredilo zaradi njega samomor kr je dnar porabu zase namest da bi za storšce izplačevou pa to je še najman kar je nakradel! ",UC_aOv-M9vRHv28ypqPGq2fA,http://www.youtube.com/channel/UC_aOv-M9vRHv28ypqPGq2fA,0,,
UgyITl-DhYD7NNGS7yN4AaABAg,0,0,"2013-01-17 19:25:31","slovenijo slovencem","hahaha še en čefur se je oglasu! msjustmendno... ko še veš ne kaj je slovenski narod negovori o sramoti slovenskega naroda edina sramota je da imamo take kot si ti v državi in nič drugega in zarat takih kot si ti je taka država kot je! Slovenijo bodo vodili ljudje slovenskega naroda in prou je da se razkrije take kot je jankovič kr je dovolj nakradeu slovenskega premoženja ",UC_aOv-M9vRHv28ypqPGq2fA,http://www.youtube.com/channel/UC_aOv-M9vRHv28ypqPGq2fA,0,,
Ugw9EnAy9NjJ09MG82V4AaABAg,0,0,"2013-01-11 23:16:03",tomazs2000,"Največji LOL je, ko primerjajo premoženje Janše, flet si lahko nabavi vsak mladi par s povprečno redno plačo in kreditom in pa Jankoviča, ko obrača miljone vsak mesec. Še do danes ni dokazal od kje mu toliko para. Če je že zdaj problem varčevanja kaj šele bo, če Bruselj prevzame vodstvo. Janša je prvi, ki se je resno loti reševanja nenormalnega zadolževanja prejšnje vlade.",UCY6QsUfMLF_d5l_z4l5EzOg,http://www.youtube.com/channel/UCY6QsUfMLF_d5l_z4l5EzOg,0,,
Ugz7YM3yVwEYo5ICzZN4AaABAg,0,0,"2013-01-10 18:26:24",MsJustmeandnobodyels,"Ja no če ste se tko na njega spraul bi se blo pa fajn na ostale ane.. Se mi zdi da bi lhka biu Janša zdei na vrsti? Žalostno je pa to da se nanga spraulate k je pou srb.. Mislm sramota no... In kai zdei k si slovenc si kei bolši?? LOL .. Sramota za Slovenijo!",UCI1f7-dm55n6sUVCHo37EwQ,http://www.youtube.com/channel/UCI1f7-dm55n6sUVCHo37EwQ,0,,
Ugwcf-3-bEwdVtEzcmF4AaABAg,0,0,"2013-01-08 21:57:47","blue sky","HAHAHAHAHA EVO JANKOVIČ KONEC JE TABO IN S TVOJIM SRBSKIM BOLJŠEVIZMOM, KI DELI SLOVENSKI NAROD!!! NAROD NAJ VSTANE!",UCjXUUbhqJTbewlXJRlxVXTQ,http://www.youtube.com/channel/UCjXUUbhqJTbewlXJRlxVXTQ,0,,
UgwzX-8QX53BT8uRGDV4AaABAg,0,0,"2013-01-01 16:37:23","BORUT KRALJ","Daleč največji lopov v Sloveniji je jesno JankoviĆ pa še Slovenc ni največji lopovi so pa tko komunisti največja lopovska banda ki je izščrpala Slovensko bogastvo pa se jih ne strga ne po medijih niti na sodišču kjer bi mogl bit obsojeni čeist vsi Janša je za tega žmigavca gospod . ",UCsrh2UMkm0u1U6RCFDLk_XQ,http://www.youtube.com/channel/UCsrh2UMkm0u1U6RCFDLk_XQ,0,,
UgyMfV4MHQ5IH-Yz5Ut4AaABAg,0,0,"2012-12-31 15:47:05",bekson74,"jaz ga tud nimam rad ampak me nmal moti, ker so vsi njega začel teptat kakšni lopovi so pa take , največji ampak daaaaleč največji lopov v naši državici je pa predsednik vlade J.J. njega pa NE UPA RAZTRGATI al se mogoče motim...",UCj4xDj4sGwPKHNlA0hdXXiA,http://www.youtube.com/channel/UCj4xDj4sGwPKHNlA0hdXXiA,0,,
UgySe5HK51wybdo9B354AaABAg,0,0,"2012-12-18 17:32:07","MMD Super","Od tega intervjuja naprej Pucer ni več povabljen na prižiganje lučk ;P",UCS67Eezv9rmSVmrOpr8XG9A,http://www.youtube.com/channel/UCS67Eezv9rmSVmrOpr8XG9A,0,,
UgyDoxuIKnYOAycmJol4AaABAg,0,0,"2012-12-08 14:46:06","boštjan redek","banda lopovska",UCst9CpW-YA8JtAAZ9rM5Tww,http://www.youtube.com/channel/UCst9CpW-YA8JtAAZ9rM5Tww,0,,
UgwmHHdhVQOEdABvD0F4AaABAg,0,0,"2012-12-05 19:52:53",abcd,"mesancek to da je v evropski uniji nespremeni dejstva da je slovenija piscancek na zemljevidu in to da so predsedoval prvi let ko so vstopil v unijo nepomeni nic kre takrat je bilo use roznato i lepo danes neznate pa ko bi se lahko izkazal pa nic od vas i vasih politikov vzam nos vn iz te zupe pa se sprjazn da ste obicne ljige ritolizniki 20 let vas fukajo v rit pa se sele zdej kao neki kurcite z mirnimi protesti oni vas pa se kar naprej fukajo in si mislijo kr naj tulijo ovce ker to ste ovceeee",UC_TOrlLtdi0b4Yt-nLR_3kQ,http://www.youtube.com/channel/UC_TOrlLtdi0b4Yt-nLR_3kQ,0,,
UgzrHvhohO8JrenE0sN4AaABAg,0,1,"2012-12-05 12:12:29","BORUT KRALJ","Če Slovenije ne po zna pol sveta kdo Bosno pozna glede nato da je Slovenija v evropski uniji ker vi nebote nikoli Slovenija je bila predcedojoča država in to odlično opravila tko da ne Bosne primerjat s Slovenijo . Kar se pa zgodovine tiče pa ne kle pamet kazat ker je nimaš tvoja pamet sega sam do Sarajeva.Kar se pa tiče mešancov že veš iz kerga plamena si nastov?",UCsrh2UMkm0u1U6RCFDLk_XQ,http://www.youtube.com/channel/UCsrh2UMkm0u1U6RCFDLk_XQ,0,,
Ugxe6clKvps3Qs4q2Jl4AaABAg,0,0,"2012-12-05 07:24:02",abcd,"1000 let pred nami v lizanju guzice in nastavlanju guzice lej bumbar nizozemska neve kje je slovenija se zmeri ko pa reces jugoslavija usak rece jes jes i know tako da vecina ljudi v svetu usa rusija o tokyu da sploh negovorim neve za slovenijo ve pa za jugoooo kjer koli prasas folk neve za vas razni švabi praujo da ste cigoti lej 2.000000 vas je pa se to pou mesancou in vi obstajate 1500 let ne bit glupppppppp pa glavo vn potegni iz 24 ur pa se kje drugje kej preber",UC_TOrlLtdi0b4Yt-nLR_3kQ,http://www.youtube.com/channel/UC_TOrlLtdi0b4Yt-nLR_3kQ,0,,
UgxmUpA7AIPJ5tbEH5t4AaABAg,0,0,"2012-12-04 19:46:09","BORUT KRALJ","no vi ste cigojnerji za cev svet 20 let je Slovenija samostojna obstaja pa velik več sam teb neizobraženi osbici nemislm zgodovine o Sloveniji razlagat k jo ne razumeš ne poznaš niti zgodovine svojga naroda Slovenci da nebi bli zvami v gnili JUGI bi bli še deset razredov višji narod od vs kje je bosna pa upam da veš Slovenija je 1000 pred vami.",UCsrh2UMkm0u1U6RCFDLk_XQ,http://www.youtube.com/channel/UCsrh2UMkm0u1U6RCFDLk_XQ,0,,
UgzprpIuko39cwyZWox4AaABAg,0,0,"2012-12-04 18:47:08",abcd,"pardon priznani mamicu ti hahahhahah",UC_TOrlLtdi0b4Yt-nLR_3kQ,http://www.youtube.com/channel/UC_TOrlLtdi0b4Yt-nLR_3kQ,0,,
Ugz2w7SWKriUmszrCNB4AaABAg,0,0,"2012-12-04 17:07:43",abcd,"ti pa si glup se vid da ste smeti ostanki kao neki slovani hahahahahaahahaha bumbar slovenija pa slovenci obstajate dobrih 20 let idijot uprasi mtko gdo te je naredu koce drugi nego bosanac ",UC_TOrlLtdi0b4Yt-nLR_3kQ,http://www.youtube.com/channel/UC_TOrlLtdi0b4Yt-nLR_3kQ,0,,
Ugytr1VMWkPhKpyOJzV4AaABAg,0,1,"2012-11-30 11:36:07","BORUT KRALJ","TOO EDI UDARI PO JUGOSU",UCsrh2UMkm0u1U6RCFDLk_XQ,http://www.youtube.com/channel/UCsrh2UMkm0u1U6RCFDLk_XQ,0,,
UgygNxsypQ6dTqhPCVp4AaABAg,0,0,"2012-11-28 07:04:58","Žiga .Erjavec","jah sj veš kako pravjo.. lahko je s tujim k.... po koprivah mahat",UCBmUFuvvSgOZICGmfR3zVUA,http://www.youtube.com/channel/UCBmUFuvvSgOZICGmfR3zVUA,0,,
UgzJ607VXe2prmA36_R4AaABAg,0,0,"2012-11-27 15:35:58","Tomaž Kolar","podn od novinarja",UC3DbQzpa64ZJevoFPcW-K-w,http://www.youtube.com/channel/UC3DbQzpa64ZJevoFPcW-K-w,0,,
UgzaoO-cfiJvFxIJp3h4AaABAg,0,0,"2012-11-17 16:08:27",Polenar,"Edi, ti si revček - ne pa car. ",UCFbIxcpk1jAXyyzZxMOD9cw,http://www.youtube.com/channel/UCFbIxcpk1jAXyyzZxMOD9cw,0,,
UgzNSpeyrpVhzNUQeQ14AaABAg,1,0,"2012-11-16 21:18:41",metalstuffbro,"01:58 odgovor je enak prejšnemu, de XD",UCdtYcBu75iGCuN6569TiCbQ,http://www.youtube.com/channel/UCdtYcBu75iGCuN6569TiCbQ,0,,
UgzNSpeyrpVhzNUQeQ14AaABAg.8GcVaZ68QAX9-Vlk1OFaOI,,0,"2019-09-30 12:28:52","Mihael Mauric",1:58,UCNupQ9hqH-jRcezS1kx_b6A,http://www.youtube.com/channel/UCNupQ9hqH-jRcezS1kx_b6A,1,UgzNSpeyrpVhzNUQeQ14AaABAg,metalstuffbro
UgwPWCWa2gNom-8vmxh4AaABAg,0,0,"2012-11-15 22:04:14",spelabenc,"ubija :)) ",UCuMVR_OdphjofmpfQ5kuw-A,http://www.youtube.com/channel/UCuMVR_OdphjofmpfQ5kuw-A,0,,
Ugzj48biPWk5kEdz_Gl4AaABAg,0,0,"2012-11-01 21:41:21","Nathan Provinson","Kaj njega dejte Janšo",UC_9knldqouYZcyiZmqesViA,http://www.youtube.com/channel/UC_9knldqouYZcyiZmqesViA,0,,
UgyPfgCmarMVpbO5o7p4AaABAg,0,0,"2012-11-01 08:47:27",abcd,"na tvoji bula sploh neves da ti je fotr bosanc hahaha",UC_TOrlLtdi0b4Yt-nLR_3kQ,http://www.youtube.com/channel/UC_TOrlLtdi0b4Yt-nLR_3kQ,0,,
UgzzLoYTTFcOu8FBiH94AaABAg,0,0,"2012-10-30 11:19:34","BORUT KRALJ","Asi to na svoji mamici sprobu ovčar pašaluški",UCsrh2UMkm0u1U6RCFDLk_XQ,http://www.youtube.com/channel/UCsrh2UMkm0u1U6RCFDLk_XQ,0,,
